Time,Value
4/27/2016 2:44:40 PM,72
4/27/2016 2:44:50 PM,73
4/27/2016 2:44:55 PM,74
4/27/2016 2:45:00 PM,77
4/27/2016 2:45:05 PM,79
4/27/2016 2:45:10 PM,78
4/27/2016 2:45:15 PM,77
4/27/2016 2:45:20 PM,78
4/27/2016 2:45:30 PM,76
4/27/2016 2:45:35 PM,71
4/27/2016 2:45:40 PM,72
4/27/2016 2:45:45 PM,68
4/27/2016 2:45:50 PM,68
4/27/2016 2:45:55 PM,68
4/27/2016 2:46:00 PM,67
4/27/2016 2:46:15 PM,67
4/27/2016 2:46:20 PM,66
4/27/2016 2:46:35 PM,66
4/27/2016 2:46:40 PM,69
4/27/2016 2:46:45 PM,70
4/27/2016 2:47:00 PM,71
4/27/2016 2:47:15 PM,71
4/27/2016 2:47:20 PM,72
4/27/2016 2:47:25 PM,71
4/27/2016 2:47:40 PM,72
4/27/2016 2:47:45 PM,74
4/27/2016 2:47:50 PM,76
4/27/2016 2:47:55 PM,78
4/27/2016 2:48:05 PM,79
4/27/2016 2:48:10 PM,80
4/27/2016 2:48:20 PM,81
4/27/2016 2:48:25 PM,80
4/27/2016 2:48:35 PM,80
4/27/2016 2:48:45 PM,82
4/27/2016 2:48:50 PM,84
4/27/2016 2:49:00 PM,85
4/27/2016 2:49:10 PM,86
4/27/2016 2:49:15 PM,85
4/27/2016 2:49:20 PM,80
4/27/2016 2:49:25 PM,78
4/27/2016 2:49:30 PM,78
4/27/2016 2:49:40 PM,81
4/27/2016 2:49:45 PM,83
4/27/2016 2:49:55 PM,87
4/27/2016 2:50:00 PM,89
4/27/2016 2:50:05 PM,88
4/27/2016 2:50:10 PM,83
4/27/2016 2:50:15 PM,82
4/27/2016 2:50:20 PM,80
4/27/2016 2:50:30 PM,80
4/27/2016 2:50:35 PM,82
4/27/2016 2:50:40 PM,82
4/27/2016 2:50:50 PM,82
4/27/2016 2:51:00 PM,83
4/27/2016 2:51:05 PM,85
4/27/2016 2:51:10 PM,87
4/27/2016 2:51:15 PM,89
4/27/2016 2:51:20 PM,90
4/27/2016 2:51:30 PM,88
4/27/2016 2:51:35 PM,90
4/27/2016 2:51:40 PM,86
4/27/2016 2:51:45 PM,84
4/27/2016 2:51:55 PM,83
4/27/2016 2:52:00 PM,87
4/27/2016 2:52:05 PM,86
4/27/2016 2:52:10 PM,85
4/27/2016 2:52:15 PM,87
4/27/2016 2:52:20 PM,87
4/27/2016 2:52:25 PM,85
4/27/2016 2:52:30 PM,82
4/27/2016 2:52:35 PM,81
4/27/2016 2:52:50 PM,75
4/27/2016 2:52:55 PM,74
4/27/2016 2:53:10 PM,75
4/27/2016 2:53:15 PM,73
4/27/2016 2:53:20 PM,72
4/27/2016 2:53:30 PM,74
4/27/2016 2:53:35 PM,78
4/27/2016 2:53:45 PM,76
4/27/2016 2:53:55 PM,69
4/27/2016 2:54:05 PM,70
4/27/2016 2:54:15 PM,69
4/27/2016 2:54:30 PM,70
4/27/2016 2:54:35 PM,71
4/27/2016 2:54:40 PM,75
4/27/2016 2:54:45 PM,76
4/27/2016 2:54:50 PM,75
4/27/2016 2:54:55 PM,74
4/27/2016 2:55:00 PM,75
4/27/2016 2:55:10 PM,77
4/27/2016 2:55:15 PM,80
4/27/2016 2:55:20 PM,79
4/27/2016 2:55:35 PM,78
4/27/2016 2:55:45 PM,79
4/27/2016 2:55:50 PM,81
4/27/2016 2:56:00 PM,82
4/27/2016 2:56:05 PM,80
4/27/2016 2:56:10 PM,79
4/27/2016 2:56:15 PM,80
4/27/2016 2:56:25 PM,79
4/27/2016 2:56:40 PM,79
4/27/2016 2:56:50 PM,82
4/27/2016 2:56:55 PM,85
4/27/2016 2:57:00 PM,87
4/27/2016 2:57:05 PM,90
4/27/2016 2:57:10 PM,93
4/27/2016 2:57:15 PM,100
4/27/2016 2:57:25 PM,102
4/27/2016 2:57:30 PM,106
4/27/2016 2:57:35 PM,105
4/27/2016 2:57:45 PM,106
4/27/2016 2:57:50 PM,108
4/27/2016 2:57:55 PM,107
4/27/2016 2:58:00 PM,106
4/27/2016 2:58:15 PM,105
4/27/2016 2:58:30 PM,105
4/27/2016 2:58:35 PM,105
4/27/2016 2:58:40 PM,105
4/27/2016 2:58:45 PM,104
4/27/2016 2:58:55 PM,103
4/27/2016 2:59:00 PM,99
4/27/2016 2:59:05 PM,95
4/27/2016 2:59:15 PM,98
4/27/2016 2:59:20 PM,100
4/27/2016 2:59:25 PM,97
4/27/2016 2:59:35 PM,95
4/27/2016 2:59:40 PM,90
4/27/2016 2:59:45 PM,87
4/27/2016 2:59:50 PM,86
4/27/2016 2:59:55 PM,84
4/27/2016 3:00:10 PM,84
4/27/2016 3:00:20 PM,85
4/27/2016 3:00:25 PM,86
4/27/2016 3:00:30 PM,88
4/27/2016 3:00:40 PM,87
4/27/2016 3:00:45 PM,86
4/27/2016 3:00:50 PM,85
4/27/2016 3:00:55 PM,84
4/27/2016 3:01:05 PM,87
4/27/2016 3:01:10 PM,86
4/27/2016 3:01:15 PM,87
4/27/2016 3:01:20 PM,89
4/27/2016 3:01:25 PM,88
4/27/2016 3:01:30 PM,91
4/27/2016 3:01:35 PM,95
4/27/2016 3:01:40 PM,91
4/27/2016 3:01:45 PM,89
4/27/2016 3:01:50 PM,88
4/27/2016 3:01:55 PM,88
4/27/2016 3:02:05 PM,86
4/27/2016 3:02:10 PM,83
4/27/2016 3:02:15 PM,85
4/27/2016 3:02:20 PM,89
4/27/2016 3:02:25 PM,93
4/27/2016 3:02:30 PM,77
4/27/2016 3:02:35 PM,78
4/27/2016 3:02:40 PM,80
4/27/2016 3:02:45 PM,81
4/27/2016 3:02:50 PM,83
4/27/2016 3:02:55 PM,85
4/27/2016 3:03:00 PM,89
4/27/2016 3:03:05 PM,82
4/27/2016 3:03:10 PM,78
4/27/2016 3:03:25 PM,77
4/27/2016 3:03:30 PM,74
4/27/2016 3:03:35 PM,72
4/27/2016 3:03:40 PM,70
4/27/2016 3:03:50 PM,68
4/27/2016 3:04:05 PM,69
4/27/2016 3:04:20 PM,70
4/27/2016 3:04:25 PM,71
4/27/2016 3:04:40 PM,73
4/27/2016 3:04:55 PM,73
4/27/2016 3:05:00 PM,75
4/27/2016 3:05:05 PM,76
4/27/2016 3:05:15 PM,75
4/27/2016 3:05:20 PM,75
4/27/2016 3:05:25 PM,78
4/27/2016 3:05:40 PM,78
4/27/2016 3:05:50 PM,78
4/27/2016 3:06:00 PM,83
4/27/2016 3:06:05 PM,81
4/27/2016 3:06:10 PM,80
4/27/2016 3:06:25 PM,80
4/27/2016 3:06:40 PM,80
4/27/2016 3:06:50 PM,80
4/27/2016 3:07:00 PM,81
4/27/2016 3:07:10 PM,85
4/27/2016 3:07:15 PM,83
4/27/2016 3:07:20 PM,82
4/27/2016 3:07:30 PM,83
4/27/2016 3:07:40 PM,82
4/27/2016 3:07:55 PM,82
4/27/2016 3:08:10 PM,82
4/27/2016 3:08:15 PM,81
4/27/2016 3:08:20 PM,81
4/27/2016 3:08:30 PM,81
4/27/2016 3:08:40 PM,79
4/27/2016 3:08:45 PM,77
4/27/2016 3:08:50 PM,77
4/27/2016 3:08:55 PM,77
4/27/2016 3:09:00 PM,77
4/27/2016 3:09:05 PM,78
4/27/2016 3:09:20 PM,79
4/27/2016 3:09:35 PM,78
4/27/2016 3:09:50 PM,78
4/27/2016 3:09:55 PM,77
4/27/2016 3:10:10 PM,77
4/27/2016 3:10:15 PM,76
4/27/2016 3:10:30 PM,76
4/27/2016 3:10:45 PM,78
4/27/2016 3:11:00 PM,78
4/27/2016 3:11:15 PM,78
4/27/2016 3:11:30 PM,77
4/27/2016 3:11:40 PM,78
4/27/2016 3:11:45 PM,78
4/27/2016 3:11:50 PM,77
4/27/2016 3:12:05 PM,77
4/27/2016 3:12:10 PM,78
4/27/2016 3:12:20 PM,75
4/27/2016 3:12:35 PM,75
4/27/2016 3:12:50 PM,75
4/27/2016 3:13:05 PM,75
4/27/2016 3:13:15 PM,74
4/27/2016 3:13:25 PM,75
4/27/2016 3:13:30 PM,75
4/27/2016 3:13:40 PM,75
4/27/2016 3:13:50 PM,77
4/27/2016 3:13:55 PM,77
4/27/2016 3:14:00 PM,78
4/27/2016 3:14:10 PM,77
4/27/2016 3:14:20 PM,78
4/27/2016 3:14:35 PM,78
4/27/2016 3:14:40 PM,77
4/27/2016 3:14:55 PM,77
4/27/2016 3:15:00 PM,74
4/27/2016 3:15:10 PM,71
4/27/2016 3:15:20 PM,73
4/27/2016 3:15:30 PM,75
4/27/2016 3:15:40 PM,77
4/27/2016 3:15:50 PM,79
4/27/2016 3:16:00 PM,74
4/27/2016 3:16:10 PM,71
4/27/2016 3:16:15 PM,72
4/27/2016 3:16:30 PM,72
4/27/2016 3:16:35 PM,73
4/27/2016 3:16:40 PM,72
4/27/2016 3:16:50 PM,73
4/27/2016 3:17:05 PM,73
4/27/2016 3:17:20 PM,74
4/27/2016 3:17:25 PM,76
4/27/2016 3:17:30 PM,75
4/27/2016 3:17:35 PM,74
4/27/2016 3:17:50 PM,74
4/27/2016 3:17:55 PM,75
4/27/2016 3:18:00 PM,75
4/27/2016 3:18:15 PM,75
4/27/2016 3:18:20 PM,77
4/27/2016 3:18:25 PM,80
4/27/2016 3:18:40 PM,80
4/27/2016 3:18:45 PM,78
4/27/2016 3:18:50 PM,77
4/27/2016 3:18:55 PM,73
4/27/2016 3:19:00 PM,74
4/27/2016 3:19:05 PM,73
4/27/2016 3:19:15 PM,71
4/27/2016 3:19:30 PM,71
4/27/2016 3:19:45 PM,71
4/27/2016 3:19:50 PM,73
4/27/2016 3:20:00 PM,73
4/27/2016 3:20:10 PM,72
4/27/2016 3:20:20 PM,75
4/27/2016 3:20:30 PM,74
4/27/2016 3:20:45 PM,74
4/27/2016 3:20:50 PM,73
4/27/2016 3:21:00 PM,74
4/27/2016 3:21:10 PM,70
4/27/2016 3:21:15 PM,69
4/27/2016 3:21:20 PM,70
4/27/2016 3:21:30 PM,71
4/27/2016 3:21:35 PM,72
4/27/2016 3:21:40 PM,73
4/27/2016 3:21:45 PM,73
4/27/2016 3:21:50 PM,73
4/27/2016 3:22:05 PM,73
4/27/2016 3:22:15 PM,73
4/27/2016 3:22:20 PM,74
4/27/2016 3:22:35 PM,74
4/27/2016 3:22:45 PM,73
4/27/2016 3:23:00 PM,73
4/27/2016 3:23:05 PM,74
4/27/2016 3:23:10 PM,73
4/27/2016 3:23:20 PM,74
4/27/2016 3:23:30 PM,76
4/27/2016 3:23:40 PM,75
4/27/2016 3:23:45 PM,76
4/27/2016 3:23:50 PM,79
4/27/2016 3:23:55 PM,80
4/27/2016 3:24:00 PM,81
4/27/2016 3:24:15 PM,81
4/27/2016 3:24:20 PM,80
4/27/2016 3:24:25 PM,79
4/27/2016 3:24:35 PM,78
4/27/2016 3:24:40 PM,77
4/27/2016 3:24:55 PM,77
4/27/2016 3:25:05 PM,76
4/27/2016 3:25:20 PM,76
4/27/2016 3:25:25 PM,76
4/27/2016 3:25:30 PM,77
4/27/2016 3:25:40 PM,76
4/27/2016 3:25:50 PM,75
4/27/2016 3:26:00 PM,77
4/27/2016 3:26:10 PM,73
4/27/2016 3:26:20 PM,71
4/27/2016 3:26:35 PM,71
4/27/2016 3:26:40 PM,69
4/27/2016 3:26:45 PM,67
4/27/2016 3:27:00 PM,67
4/27/2016 3:27:15 PM,67
4/27/2016 3:27:20 PM,69
4/27/2016 3:27:35 PM,70
4/27/2016 3:27:50 PM,70
4/27/2016 3:28:00 PM,69
4/27/2016 3:28:15 PM,69
4/27/2016 3:28:30 PM,69
4/27/2016 3:28:40 PM,73
4/27/2016 3:28:50 PM,73
4/27/2016 3:28:55 PM,72
4/27/2016 3:29:10 PM,70
4/27/2016 3:29:15 PM,69
4/27/2016 3:29:20 PM,67
4/27/2016 3:29:25 PM,67
4/27/2016 3:29:30 PM,66
4/27/2016 3:29:40 PM,73
4/27/2016 3:29:55 PM,73
4/27/2016 3:30:00 PM,72
4/27/2016 3:30:05 PM,72
4/27/2016 3:30:10 PM,72
4/27/2016 3:30:25 PM,72
4/27/2016 3:30:30 PM,74
4/27/2016 3:30:45 PM,73
4/27/2016 3:30:55 PM,72
4/27/2016 3:31:00 PM,73
4/27/2016 3:31:05 PM,72
4/27/2016 3:31:20 PM,71
4/27/2016 3:31:25 PM,72
4/27/2016 3:31:30 PM,73
4/27/2016 3:31:35 PM,74
4/27/2016 3:31:50 PM,74
4/27/2016 3:32:05 PM,74
4/27/2016 3:32:20 PM,76
4/27/2016 3:32:35 PM,76
4/27/2016 3:32:40 PM,80
4/27/2016 3:32:50 PM,76
4/27/2016 3:33:00 PM,75
4/27/2016 3:33:15 PM,77
4/27/2016 3:33:20 PM,76
4/27/2016 3:33:25 PM,77
4/27/2016 3:33:35 PM,76
4/27/2016 3:33:40 PM,74
4/27/2016 3:33:55 PM,74
4/27/2016 3:34:00 PM,72
4/27/2016 3:34:05 PM,72
4/27/2016 3:34:10 PM,73
4/27/2016 3:34:15 PM,71
4/27/2016 3:34:20 PM,71
4/27/2016 3:34:25 PM,68
4/27/2016 3:34:30 PM,67
4/27/2016 3:34:35 PM,67
4/27/2016 3:34:50 PM,69
4/27/2016 3:34:55 PM,70
4/27/2016 3:35:10 PM,70
4/27/2016 3:35:20 PM,72
4/27/2016 3:35:35 PM,72
4/27/2016 3:35:40 PM,74
4/27/2016 3:35:45 PM,76
4/27/2016 3:35:50 PM,75
4/27/2016 3:35:55 PM,76
4/27/2016 3:36:00 PM,78
4/27/2016 3:36:10 PM,79
4/27/2016 3:36:20 PM,80
4/27/2016 3:36:35 PM,79
4/27/2016 3:36:40 PM,78
4/27/2016 3:36:50 PM,79
4/27/2016 3:37:00 PM,78
4/27/2016 3:37:10 PM,77
4/27/2016 3:37:20 PM,76
4/27/2016 3:37:35 PM,75
4/27/2016 3:37:40 PM,73
4/27/2016 3:37:50 PM,71
4/27/2016 3:37:55 PM,71
4/27/2016 3:38:00 PM,70
4/27/2016 3:38:10 PM,77
4/27/2016 3:38:20 PM,75
4/27/2016 3:38:25 PM,76
4/27/2016 3:38:40 PM,74
4/27/2016 3:38:50 PM,72
4/27/2016 3:39:05 PM,72
4/27/2016 3:39:20 PM,72
4/27/2016 3:39:30 PM,73
4/27/2016 3:39:40 PM,74
4/27/2016 3:39:45 PM,73
4/27/2016 3:39:50 PM,74
4/27/2016 3:39:55 PM,75
4/27/2016 3:40:00 PM,74
4/27/2016 3:40:05 PM,75
4/27/2016 3:40:10 PM,76
4/27/2016 3:40:15 PM,77
4/27/2016 3:40:20 PM,78
4/27/2016 3:40:25 PM,79
4/27/2016 3:40:35 PM,80
4/27/2016 3:40:40 PM,81
4/27/2016 3:40:55 PM,72
4/27/2016 3:41:10 PM,72
4/27/2016 3:41:20 PM,70
4/27/2016 3:41:25 PM,68
4/27/2016 3:41:30 PM,66
4/27/2016 3:41:35 PM,66
4/27/2016 3:41:40 PM,67
4/27/2016 3:41:50 PM,66
4/27/2016 3:42:00 PM,67
4/27/2016 3:42:05 PM,70
4/27/2016 3:42:10 PM,71
4/27/2016 3:42:15 PM,73
4/27/2016 3:42:20 PM,76
4/27/2016 3:42:25 PM,77
4/27/2016 3:42:30 PM,78
4/27/2016 3:42:35 PM,78
4/27/2016 3:42:40 PM,77
4/27/2016 3:42:45 PM,79
4/27/2016 3:42:50 PM,80
4/27/2016 3:42:55 PM,79
4/27/2016 3:43:00 PM,72
4/27/2016 3:43:15 PM,72
4/27/2016 3:43:20 PM,73
4/27/2016 3:43:30 PM,74
4/27/2016 3:43:35 PM,78
4/27/2016 3:43:40 PM,79
4/27/2016 3:43:45 PM,77
4/27/2016 3:43:55 PM,74
4/27/2016 3:44:00 PM,74
4/27/2016 3:44:05 PM,74
4/27/2016 3:44:20 PM,75
4/27/2016 3:44:25 PM,74
4/27/2016 3:44:40 PM,74
4/27/2016 3:44:45 PM,75
4/27/2016 3:44:50 PM,77
4/27/2016 3:44:55 PM,78
4/27/2016 3:45:00 PM,75
4/27/2016 3:45:10 PM,76
4/27/2016 3:45:15 PM,77
4/27/2016 3:45:20 PM,78
4/27/2016 3:45:25 PM,77
4/27/2016 3:45:30 PM,77
4/27/2016 3:45:40 PM,76
4/27/2016 3:45:50 PM,75
4/27/2016 3:46:05 PM,75
4/27/2016 3:46:15 PM,72
4/27/2016 3:46:30 PM,73
4/27/2016 3:46:40 PM,73
4/27/2016 3:46:55 PM,74
4/27/2016 3:47:10 PM,74
4/27/2016 3:47:20 PM,73
4/27/2016 3:47:35 PM,72
4/27/2016 3:47:40 PM,73
4/27/2016 3:47:50 PM,74
4/27/2016 3:48:00 PM,72
4/27/2016 3:48:10 PM,71
4/27/2016 3:48:20 PM,70
4/27/2016 3:48:25 PM,63
4/27/2016 3:48:30 PM,64
4/27/2016 3:48:35 PM,63
4/27/2016 3:48:40 PM,62
4/27/2016 3:48:55 PM,62
4/27/2016 3:49:00 PM,61
4/27/2016 3:49:05 PM,59
4/27/2016 3:49:10 PM,58
4/27/2016 3:49:20 PM,60
4/27/2016 3:49:30 PM,59
4/27/2016 3:49:35 PM,60
4/27/2016 3:49:40 PM,61
4/27/2016 3:49:50 PM,62
4/27/2016 3:50:00 PM,63
4/27/2016 3:50:10 PM,64
4/27/2016 3:50:20 PM,65
4/27/2016 3:50:35 PM,65
4/27/2016 3:50:40 PM,66
4/27/2016 3:50:45 PM,65
4/27/2016 3:50:50 PM,68
4/27/2016 3:51:00 PM,73
4/27/2016 3:51:05 PM,74
4/27/2016 3:51:15 PM,75
4/27/2016 3:51:25 PM,76
4/27/2016 3:51:40 PM,77
4/27/2016 3:51:55 PM,78
4/27/2016 3:52:00 PM,80
4/27/2016 3:52:15 PM,80
4/27/2016 3:52:20 PM,78
4/27/2016 3:52:30 PM,80
4/27/2016 3:52:35 PM,82
4/27/2016 3:52:50 PM,80
4/27/2016 3:52:55 PM,78
4/27/2016 3:53:05 PM,79
4/27/2016 3:53:20 PM,79
4/27/2016 3:53:25 PM,78
4/27/2016 3:53:40 PM,79
4/27/2016 3:53:55 PM,80
4/27/2016 3:54:00 PM,82
4/27/2016 3:54:05 PM,84
4/27/2016 3:54:10 PM,86
4/27/2016 3:54:15 PM,89
4/27/2016 3:54:25 PM,88
4/27/2016 3:54:30 PM,86
4/27/2016 3:54:35 PM,88
4/27/2016 3:54:40 PM,91
4/27/2016 3:54:50 PM,90
4/27/2016 3:54:55 PM,87
4/27/2016 3:55:00 PM,85
4/27/2016 3:55:05 PM,84
4/27/2016 3:55:20 PM,80
4/27/2016 3:55:25 PM,78
4/27/2016 3:55:30 PM,79
4/27/2016 3:55:35 PM,78
4/27/2016 3:55:40 PM,75
4/27/2016 3:55:50 PM,73
4/27/2016 3:56:05 PM,73
4/27/2016 3:56:10 PM,72
4/27/2016 3:56:15 PM,71
4/27/2016 3:56:20 PM,72
4/27/2016 3:56:25 PM,71
4/27/2016 3:56:40 PM,81
4/27/2016 3:56:55 PM,81
4/27/2016 3:57:00 PM,79
4/27/2016 3:57:10 PM,78
4/27/2016 3:57:25 PM,76
4/27/2016 3:57:30 PM,74
4/27/2016 3:57:40 PM,67
4/27/2016 3:57:50 PM,68
4/27/2016 3:58:00 PM,68
4/27/2016 3:58:10 PM,69
4/27/2016 3:58:15 PM,72
4/27/2016 3:58:30 PM,72
4/27/2016 3:58:40 PM,77
4/27/2016 3:58:55 PM,83
4/27/2016 3:59:10 PM,83
4/27/2016 3:59:20 PM,79
4/27/2016 3:59:25 PM,78
4/27/2016 3:59:35 PM,78
4/27/2016 3:59:45 PM,77
4/27/2016 3:59:50 PM,78
4/27/2016 3:59:55 PM,79
4/27/2016 4:00:00 PM,82
4/27/2016 4:00:05 PM,84
4/27/2016 4:00:10 PM,87
4/27/2016 4:00:15 PM,86
4/27/2016 4:00:20 PM,87
4/27/2016 4:00:35 PM,87
4/27/2016 4:00:40 PM,86
4/27/2016 4:00:50 PM,76
4/27/2016 4:00:55 PM,75
4/27/2016 4:01:00 PM,77
4/27/2016 4:01:10 PM,77
4/27/2016 4:01:20 PM,76
4/27/2016 4:01:30 PM,75
4/27/2016 4:01:40 PM,74
4/27/2016 4:01:50 PM,73
4/27/2016 4:02:00 PM,74
4/27/2016 4:02:05 PM,73
4/27/2016 4:02:10 PM,74
4/27/2016 4:02:20 PM,78
4/27/2016 4:02:25 PM,79
4/27/2016 4:02:40 PM,78
4/27/2016 4:02:55 PM,77
4/27/2016 4:03:05 PM,78
4/27/2016 4:03:10 PM,79
4/27/2016 4:03:25 PM,79
4/27/2016 4:03:30 PM,81
4/27/2016 4:03:45 PM,81
4/27/2016 4:04:00 PM,79
4/27/2016 4:04:05 PM,77
4/27/2016 4:04:10 PM,76
4/27/2016 4:04:25 PM,76
4/27/2016 4:04:40 PM,75
4/27/2016 4:04:50 PM,74
4/27/2016 4:05:00 PM,74
4/27/2016 4:05:05 PM,73
4/27/2016 4:05:20 PM,72
4/27/2016 4:05:30 PM,73
4/27/2016 4:05:35 PM,74
4/27/2016 4:05:50 PM,77
4/27/2016 4:06:00 PM,75
4/27/2016 4:06:05 PM,74
4/27/2016 4:06:20 PM,74
4/27/2016 4:06:25 PM,73
4/27/2016 4:06:40 PM,73
4/27/2016 4:06:55 PM,73
4/27/2016 4:07:10 PM,73
4/27/2016 4:07:15 PM,73
4/27/2016 4:07:25 PM,73
4/27/2016 4:07:30 PM,73
4/27/2016 4:07:40 PM,72
4/27/2016 4:07:55 PM,72
4/27/2016 4:08:00 PM,70
4/27/2016 4:08:05 PM,69
4/27/2016 4:08:20 PM,71
4/27/2016 4:08:25 PM,70
4/27/2016 4:08:40 PM,70
4/27/2016 4:08:45 PM,71
4/27/2016 4:08:50 PM,73
4/27/2016 4:09:00 PM,77
4/27/2016 4:09:15 PM,76
4/27/2016 4:09:20 PM,77
4/27/2016 4:09:25 PM,74
4/27/2016 4:09:30 PM,72
4/27/2016 4:09:45 PM,72
4/27/2016 4:09:55 PM,71
4/27/2016 4:10:00 PM,73
4/27/2016 4:10:10 PM,73
4/27/2016 4:10:15 PM,70
4/27/2016 4:10:20 PM,70
4/27/2016 4:10:25 PM,71
4/27/2016 4:10:40 PM,69
4/27/2016 4:10:45 PM,70
4/27/2016 4:10:55 PM,71
4/27/2016 4:11:10 PM,72
4/27/2016 4:11:20 PM,74
4/27/2016 4:11:25 PM,77
4/27/2016 4:11:30 PM,79
4/27/2016 4:11:35 PM,81
4/27/2016 4:11:40 PM,79
4/27/2016 4:11:45 PM,79
4/27/2016 4:11:50 PM,78
4/27/2016 4:11:55 PM,77
4/27/2016 4:12:10 PM,77
4/27/2016 4:12:15 PM,77
4/27/2016 4:12:20 PM,75
4/27/2016 4:12:25 PM,75
4/27/2016 4:12:30 PM,74
4/27/2016 4:12:35 PM,72
4/27/2016 4:12:40 PM,72
4/27/2016 4:12:45 PM,70
4/27/2016 4:12:50 PM,69
4/27/2016 4:13:05 PM,70
4/27/2016 4:13:10 PM,71
4/27/2016 4:13:20 PM,69
4/27/2016 4:13:25 PM,69
4/27/2016 4:13:40 PM,66
4/27/2016 4:13:50 PM,64
4/27/2016 4:14:05 PM,64
4/27/2016 4:14:20 PM,64
4/27/2016 4:14:35 PM,64
4/27/2016 4:14:45 PM,65
4/27/2016 4:14:55 PM,67
4/27/2016 4:15:10 PM,67
4/27/2016 4:15:25 PM,67
4/27/2016 4:15:35 PM,68
4/27/2016 4:15:50 PM,68
4/27/2016 4:16:00 PM,68
4/27/2016 4:16:15 PM,68
4/27/2016 4:16:30 PM,69
4/27/2016 4:16:35 PM,68
4/27/2016 4:16:50 PM,69
4/27/2016 4:17:00 PM,73
4/27/2016 4:17:10 PM,72
4/27/2016 4:17:20 PM,70
4/27/2016 4:17:25 PM,69
4/27/2016 4:17:30 PM,67
4/27/2016 4:17:40 PM,67
4/27/2016 4:17:45 PM,66
4/27/2016 4:17:50 PM,64
4/27/2016 4:17:55 PM,65
4/27/2016 4:18:00 PM,67
4/27/2016 4:18:10 PM,70
4/27/2016 4:18:20 PM,72
4/27/2016 4:18:30 PM,73
4/27/2016 4:18:40 PM,71
4/27/2016 4:18:50 PM,70
4/27/2016 4:19:05 PM,70
4/27/2016 4:19:20 PM,69
4/27/2016 4:19:35 PM,69
4/27/2016 4:19:50 PM,70
4/27/2016 4:20:05 PM,70
4/27/2016 4:20:20 PM,61
4/27/2016 4:20:25 PM,62
4/27/2016 4:20:30 PM,63
4/27/2016 4:20:35 PM,62
4/27/2016 4:20:45 PM,63
4/27/2016 4:20:50 PM,65
4/27/2016 4:20:55 PM,67
4/27/2016 4:21:00 PM,68
4/27/2016 4:21:05 PM,71
4/27/2016 4:21:10 PM,73
4/27/2016 4:21:15 PM,74
4/27/2016 4:21:20 PM,77
4/27/2016 4:21:25 PM,83
4/27/2016 4:21:30 PM,82
4/27/2016 4:21:40 PM,81
4/27/2016 4:21:55 PM,82
4/27/2016 4:22:05 PM,83
4/27/2016 4:22:10 PM,82
4/27/2016 4:22:15 PM,83
4/27/2016 4:22:20 PM,81
4/27/2016 4:22:30 PM,81
4/27/2016 4:22:45 PM,80
4/27/2016 4:22:50 PM,79
4/27/2016 4:22:55 PM,78
4/27/2016 4:23:00 PM,76
4/27/2016 4:23:15 PM,76
4/27/2016 4:23:30 PM,76
4/27/2016 4:23:45 PM,76
4/27/2016 4:23:50 PM,76
4/27/2016 4:24:00 PM,76
4/27/2016 4:24:10 PM,70
4/27/2016 4:24:20 PM,68
4/27/2016 4:24:30 PM,69
4/27/2016 4:24:45 PM,69
4/27/2016 4:25:00 PM,69
4/27/2016 4:25:05 PM,69
4/27/2016 4:25:10 PM,70
4/27/2016 4:25:15 PM,71
4/27/2016 4:25:30 PM,71
4/27/2016 4:25:45 PM,70
4/27/2016 4:26:00 PM,70
4/27/2016 4:26:15 PM,70
4/27/2016 4:26:20 PM,70
4/27/2016 4:26:25 PM,71
4/27/2016 4:26:35 PM,74
4/27/2016 4:26:40 PM,76
4/27/2016 4:26:45 PM,74
4/27/2016 4:26:50 PM,75
4/27/2016 4:26:55 PM,76
4/27/2016 4:27:00 PM,77
4/27/2016 4:27:10 PM,76
4/27/2016 4:27:15 PM,76
4/27/2016 4:27:20 PM,75
4/27/2016 4:27:25 PM,74
4/27/2016 4:27:30 PM,75
4/27/2016 4:27:35 PM,77
4/27/2016 4:27:40 PM,77
4/27/2016 4:27:55 PM,78
4/27/2016 4:28:00 PM,79
4/27/2016 4:28:05 PM,77
4/27/2016 4:28:10 PM,76
4/27/2016 4:28:20 PM,75
4/27/2016 4:28:25 PM,74
4/27/2016 4:28:40 PM,75
4/27/2016 4:28:45 PM,74
4/27/2016 4:28:55 PM,72
4/27/2016 4:29:10 PM,72
4/27/2016 4:29:25 PM,72
4/27/2016 4:29:40 PM,72
4/27/2016 4:29:50 PM,71
4/27/2016 4:29:55 PM,72
4/27/2016 4:30:05 PM,71
4/27/2016 4:30:20 PM,73
4/27/2016 4:30:25 PM,71
4/27/2016 4:30:35 PM,71
4/27/2016 4:30:40 PM,72
4/27/2016 4:30:50 PM,72
4/27/2016 4:31:05 PM,72
4/27/2016 4:31:20 PM,72
4/27/2016 4:31:30 PM,70
4/27/2016 4:31:35 PM,71
4/27/2016 4:31:40 PM,72
4/27/2016 4:31:45 PM,71
4/27/2016 4:31:50 PM,74
4/27/2016 4:31:55 PM,74
4/27/2016 4:32:00 PM,77
4/27/2016 4:32:05 PM,76
4/27/2016 4:32:10 PM,75
4/27/2016 4:32:15 PM,72
4/27/2016 4:32:20 PM,70
4/27/2016 4:32:35 PM,70
4/27/2016 4:32:50 PM,70
4/27/2016 4:33:00 PM,71
4/27/2016 4:33:10 PM,71
4/27/2016 4:33:15 PM,75
